paper_id,issue_year,field_jel,team_size,author_cluster_id,idea_quality,offshelf_llm_score,execution_quality,connection_index,author_ability_index,team_max_prior_publications,team_mean_prior_publications,team_max_prior_top5_publications,team_sum_prior_top5_publications,team_max_years_since_first_publication,team_mean_years_since_first_publication,author_prior_publications_total,author_prior_publications_recent_5yr,author_prior_top5_publications,author_years_since_first_publication,coauthor_network_degree_max,coauthor_network_degree_mean,coauthor_network_centrality_max,has_star_coauthor,institution_prestige_best_tier,institution_prestige_mean_tier,n_authors_moved_to_better_institution,author_ever_editor,author_ever_top5_editor,editor_tenure_years_max,editor_tenure_years_sum,has_editor_coauthor,n_editor_coauthors,n_advisors_who_are_top5_editors,acknowledged_editors,idea_quality_ensemble,placement_rung,placement_label,reached_top5,prestige,log_citations,idea_tier,offshelf_llm_tier,has_editor_tie,connection_tier
w20598,2014,I,3,2536,3.666932,2.15,4.3,0.0685663706990959,0.99403086691894,179.0,94.33,9.0,9.0,26.0,15.67,179.0,118.0,9.0,13.0,65.0,29.33,0.023046,1,1.0,1.67,2.0,1,0,5,5,1,15,0,0.0,3.669419623583897,2,mid,0,0,0.0,exceptional,fair,1,mid
w20599,2014,I,3,2627,3.0576985,2.15,4.35,0.225976235247107,2.597713475625879,464.0,160.0,33.0,33.0,48.0,18.33,464.0,80.0,33.0,48.0,53.0,19.33,0.060609,1,2.0,2.0,0.0,0,0,0,0,1,13,1,2.0,2.9330824428932676,1,lower,0,0,2.8903717578961645,strong,fair,1,mid
w20600,2014,D,3,1865,3.424811,2.15,4.5,-0.0160324534092672,-0.904507236710281,340.0,136.33,10.0,14.0,16.0,11.0,27.0,20.0,1.0,9.0,63.0,24.33,0.044557,1,1.0,1.33,2.0,1,0,6,6,1,24,0,0.0,3.3794093875260582,0,unmatched,0,0,0.0,strong,fair,1,mid
w20601,2014,E,2,2628,3.4425005,2.85,4.3,0.3438393066033262,-0.8766344342592998,116.0,80.5,6.0,6.0,16.0,12.0,45.0,32.0,0.0,8.0,43.0,24.0,0.065254,1,2.0,2.5,0.0,1,1,3,3,1,22,0,0.0,3.4468021298006937,3,top_field,0,1,3.6375861597263857,exceptional,strong,1,high
w20602,2014,F,2,1625,3.7016725,2.1999999999999997,3.45,-0.5017946324275664,-1.2998132453585742,116.0,60.0,7.0,7.0,45.0,25.0,4.0,3.0,0.0,5.0,5.0,3.0,0.001389,1,1.0,1.0,1.0,0,0,0,0,0,0,0,3.0,3.702114212582054,3,top_field,0,1,4.762173934797756,exceptional,fair,1,low
w20603,2014,E,2,43,2.595777,2.15,3.35,0.1846069538236026,-1.041789119262494,63.0,43.5,3.0,3.0,15.0,10.0,24.0,23.0,0.0,5.0,12.0,7.5,0.007955,1,2.0,2.0,2.0,0,0,0,0,1,1,0,0.0,2.1164301575469207,0,unmatched,0,0,0.0,fair,fair,0,none
w20604,2014,D,1,418,3.0865735,2.15,4.55,-0.2352765912196554,0.7881513620672046,177.0,177.0,15.0,15.0,39.0,39.0,177.0,27.0,15.0,39.0,13.0,13.0,0.017559,1,2.0,2.0,0.0,0,0,0,0,1,3,0,0.0,3.074368799007453,4,top5,1,1,5.480638923341991,strong,fair,0,none
w20605,2014,C,3,2629,3.1989,2.15,4.55,0.1141528581299343,-0.3512376855169015,97.0,78.0,6.0,8.0,68.0,36.0,42.0,27.0,0.0,30.0,20.0,14.0,0.008364,1,2.0,2.0,1.0,1,0,5,5,1,9,0,0.0,3.027796032595738,2,mid,0,0,3.6888794541139363,strong,fair,1,mid
w20606,2014,E,2,260,3.1027519999999997,2.75,4.25,0.1551908208189333,-0.6254564525437555,46.0,40.5,3.0,6.0,14.0,10.5,35.0,32.0,3.0,7.0,16.0,11.5,0.00751,1,2.0,2.0,0.0,1,0,1,1,1,6,1,0.0,3.032619946163728,0,unmatched,0,0,0.0,strong,strong,1,mid
w20608,2014,D,3,2630,3.666821,2.75,4.55,0.7678336625145652,1.3106098001761597,172.0,89.67,6.0,10.0,82.0,44.67,64.0,31.0,3.0,82.0,39.0,22.0,0.067013,1,2.0,2.33,2.0,1,1,2,2,1,24,0,0.0,3.6879905349957056,2,mid,0,0,4.23410650459726,exceptional,strong,1,high
w20609,2014,D,3,2631,3.2940180000000003,2.15,2.5,-0.3592336762366243,-1.432421712080688,97.0,34.0,5.0,5.0,15.0,6.67,3.0,3.0,0.0,0.0,24.0,9.67,0.007609,1,2.0,2.0,0.0,0,0,0,0,1,2,0,0.0,3.2559439667166608,0,unmatched,0,0,0.0,strong,fair,0,none
w20610,2014,E,3,2632,3.3029965,2.15,3.7,0.3362710637762526,1.8295377565768876,274.0,128.0,23.0,26.0,41.0,22.33,274.0,64.0,23.0,41.0,45.0,23.67,0.042931,1,2.0,2.67,0.0,0,0,0,0,1,18,0,7.0,3.1507994346568253,3,top_field,0,1,4.465908118654584,strong,fair,1,high
w20611,2014,E,3,2026,3.0825045,2.1999999999999997,4.15,-0.2099299177182539,-0.4600516929482073,105.0,51.67,0.0,0.0,38.0,23.67,105.0,43.0,0.0,23.0,6.0,5.0,0.002458,1,2.0,2.0,0.0,0,0,0,0,1,2,0,2.0,3.0836954686299887,2,mid,0,0,1.791759469228055,strong,fair,1,low
w20612,2014,E,3,657,2.802797,2.1999999999999997,3.65,-0.2366314186496632,-0.8248799418145254,164.0,72.0,4.0,4.0,26.0,13.33,37.0,27.0,0.0,12.0,12.0,5.67,0.011845,1,2.0,2.33,0.0,0,0,0,0,1,1,0,0.0,2.6721524129161,0,unmatched,0,0,0.0,strong,fair,0,none
w20613,2014,E,1,372,3.5627485,2.85,2.15,0.8484893088143097,2.97977022914294,213.0,213.0,13.0,13.0,124.0,124.0,213.0,37.0,13.0,124.0,52.0,52.0,0.103383,1,3.0,3.0,0.0,1,0,5,5,1,25,0,1.0,3.696687637740974,2,mid,0,0,0.0,exceptional,strong,1,high
w20614,2014,D,4,2438,3.0166145,2.1999999999999997,3.35,-0.1971098149254521,-0.8604543117086303,512.0,198.0,4.0,4.0,86.0,41.5,46.0,28.0,0.0,11.0,54.0,18.5,0.02536,1,2.0,2.75,0.0,0,0,0,0,1,9,0,0.0,2.9570012513485016,0,unmatched,0,0,0.0,strong,fair,0,none
w20615,2014,H,3,2017,3.14325,2.15,4.3,-0.2275210971251489,-0.7212979214283513,63.0,42.0,1.0,2.0,19.0,13.33,63.0,31.0,1.0,13.0,17.0,10.67,0.004339,1,2.0,2.0,1.0,0,0,0,0,0,0,0,0.0,2.988324222888982,3,top_field,0,1,4.110873864173311,strong,fair,0,none
w20616,2014,E,4,2605,3.193508,2.1999999999999997,3.5,0.5188474979667617,-0.3237291366431707,74.0,62.0,7.0,17.0,14.0,11.25,64.0,35.0,6.0,10.0,12.0,9.25,0.005041,1,3.0,3.0,0.0,1,0,4,8,1,7,0,1.0,3.004613057010459,3,top_field,0,1,2.8903717578961645,strong,fair,1,high
w20618,2014,UNK,3,1031,3.8838965,2.75,4.85,0.166096448167268,0.6672679506873751,221.0,134.0,28.0,31.0,33.0,21.0,221.0,107.0,3.0,30.0,37.0,25.0,0.036813,1,2.0,2.33,1.0,1,0,1,1,1,22,0,0.0,3.8908674459600223,4,top5,1,1,3.091042453358316,exceptional,strong,1,mid
w20619,2014,J,3,638,3.28976,2.0999999999999996,3.65,-0.109804476302455,-1.0092610539585052,462.0,204.67,6.0,7.0,107.0,49.0,29.0,19.0,0.0,9.0,36.0,14.67,0.014349,1,1.0,1.67,2.0,0,0,0,0,1,5,0,0.0,3.2589893848697136,0,unmatched,0,0,0.0,strong,fair,0,none
w20620,2014,D,3,1153,3.4057105,2.75,4.55,0.4861726475136584,-1.432421712080688,250.0,93.0,16.0,16.0,32.0,12.0,3.0,3.0,0.0,0.0,49.0,19.33,0.07353,1,2.0,2.0,0.0,1,1,6,6,1,20,0,4.0,3.30015381762368,3,top_field,0,1,4.852030263919617,strong,strong,1,high
w20621,2014,D,3,2633,3.26446,2.15,3.45,-0.849838384417972,-1.003421140753382,21.0,10.67,0.0,0.0,11.0,7.33,21.0,18.0,0.0,9.0,8.0,4.0,0.004021,0,1.0,1.67,0.0,0,0,0,0,1,1,0,0.0,3.2655717607661474,0,unmatched,0,0,0.0,strong,fair,0,none
w20622,2014,C,3,100,1.8355225,1.35,4.65,-0.0641131689602708,4.577702429871597,615.0,310.5,50.0,50.0,42.0,21.0,615.0,152.0,50.0,42.0,80.0,40.5,0.048472,1,2.0,2.5,0.0,0,0,0,0,1,20,0,1.0,1.7766018995299837,2,mid,0,0,4.02535169073515,limited,limited,1,low
w20623,2014,D,2,475,3.2960635,2.8,4.1,-0.0543124861871349,0.1283911173465495,94.0,70.0,12.0,18.0,18.0,13.5,94.0,23.0,12.0,18.0,17.0,16.0,0.022065,1,1.0,1.5,0.0,0,0,0,0,1,16,1,2.0,3.1261500263618256,3,top_field,0,1,3.6635616461296463,strong,strong,1,low
w20624,2014,H,3,2634,3.2897105,2.75,5.0,1.0070117920193695,-0.3656959121215632,57.0,35.33,0.0,0.0,34.0,17.67,18.0,15.0,0.0,34.0,11.0,9.0,0.009448,1,2.0,2.33,1.0,0,0,0,0,1,11,1,10.0,3.1338818428584263,3,top_field,0,1,5.5909869805108565,strong,strong,1,high
w20625,2014,H,2,2635,3.876706,2.85,4.65,-0.1813939392692393,2.5974817142704896,203.0,117.5,22.0,24.0,43.0,25.0,203.0,103.0,22.0,43.0,36.0,19.5,0.018762,1,1.0,1.0,1.0,1,0,1,1,1,15,0,4.0,3.938970892837112,4,top5,1,1,7.353081920515432,exceptional,strong,1,low
w20626,2014,C,4,2636,3.21741,2.1999999999999997,4.0,0.6361735117608024,-0.3024095572373812,114.0,63.25,8.0,11.0,41.0,23.0,84.0,49.0,3.0,14.0,26.0,15.25,0.01147,1,2.0,2.0,2.0,1,1,5,5,1,10,0,0.0,3.2180715954337926,0,unmatched,0,0,0.0,strong,fair,1,high
w20627,2014,D,3,1872,3.876051,2.75,5.0,0.0591595277795724,-1.2482084201393584,504.0,190.33,8.0,10.0,13.0,10.33,8.0,7.0,0.0,5.0,35.0,16.67,0.025949,1,1.0,1.33,3.0,0,0,0,0,1,17,0,0.0,3.884157165711199,4,top5,1,1,5.579729825986222,exceptional,strong,0,none
w20628,2014,E,4,1687,3.1386835,2.15,3.95,0.2095548508627496,-0.1175649250366223,45.0,38.33,4.0,6.0,49.0,24.67,42.0,9.0,0.0,49.0,13.0,8.33,0.004484,1,3.0,3.0,0.0,0,0,0,0,1,5,0,2.0,3.0096138055164814,3,top_field,0,1,4.02535169073515,strong,fair,1,mid
w20629,2014,D,2,2637,3.4210190000000003,2.85,3.35,-0.2730773185422028,-0.1718465910900318,146.0,75.0,6.0,6.0,22.0,11.0,146.0,38.0,6.0,22.0,14.0,7.5,0.010815,1,2.0,2.0,0.0,0,0,0,0,1,5,0,1.0,3.4223865479326583,0,unmatched,0,0,0.0,strong,strong,1,low
w20630,2014,O,2,2638,3.242988,2.85,1.85,0.2632759648206951,-0.4990164799688029,218.0,110.5,2.0,2.0,34.0,32.0,218.0,37.0,2.0,30.0,15.0,8.0,0.001505,1,3.0,3.0,0.0,1,0,4,4,1,9,0,1.0,3.235791398388185,3,top_field,0,1,2.8903717578961645,strong,strong,1,high
w20631,2014,I,2,2639,2.7583754999999996,2.15,2.75,-0.3962006323691185,-0.9841299221594974,526.0,272.5,20.0,20.0,102.0,59.5,19.0,5.0,0.0,17.0,111.0,56.0,0.112139,1,1.0,1.5,0.0,0,0,0,0,1,33,0,0.0,2.18584866008387,0,unmatched,0,0,0.0,fair,fair,0,none
w20632,2014,E,3,2640,3.7442875,2.75,4.7,0.2226402010928608,-0.9916864318236018,56.0,37.33,8.0,10.0,12.0,9.33,32.0,17.0,1.0,8.0,29.0,11.33,0.040326,1,1.0,2.0,0.0,0,0,0,0,1,12,1,5.0,3.794246277678007,4,top5,1,1,3.1354942159291497,exceptional,strong,1,mid
w20633,2014,D,2,2641,3.869841,2.95,4.85,0.5435719808560509,-1.272588271254075,82.0,44.5,12.0,12.0,13.0,8.5,7.0,7.0,0.0,4.0,23.0,12.5,0.019219,1,1.0,1.5,1.0,1,1,5,5,1,8,0,7.0,3.968716403243132,4,top5,1,1,2.6390573296152584,exceptional,strong,1,high
w20634,2014,F,2,237,3.2737179999999997,2.15,4.15,0.1207455156063524,-0.8238491445462487,117.0,75.5,5.0,7.0,30.0,19.5,34.0,21.0,2.0,9.0,25.0,20.0,0.01171,1,2.0,2.0,1.0,1,0,3,4,1,19,0,0.0,3.2519124985715435,2,mid,0,0,5.0689042022202315,strong,fair,1,mid
w20635,2014,F,1,561,3.0639045,2.1999999999999997,4.0,0.0185802982032181,-0.0749974542275326,236.0,236.0,6.0,6.0,27.0,27.0,236.0,51.0,6.0,27.0,15.0,15.0,0.02246,1,2.0,2.0,1.0,0,0,0,0,1,8,0,0.0,3.057070139742936,0,unmatched,0,0,0.0,strong,fair,0,none
w20636,2014,B,1,561,2.710999,1.75,1.7,0.0185802982032181,-0.0749974542275326,236.0,236.0,6.0,6.0,27.0,27.0,236.0,51.0,6.0,27.0,15.0,15.0,0.02246,1,2.0,2.0,1.0,0,0,0,0,1,8,0,0.0,2.391034859700457,1,lower,0,0,2.833213344056216,fair,limited,0,none
w20637,2014,E,2,562,3.546085,2.85,3.45,0.3713364548156349,-0.9379960083424208,121.0,69.5,7.0,7.0,74.0,44.0,18.0,13.0,0.0,14.0,10.0,5.5,0.011469,1,2.0,2.0,1.0,1,0,6,6,1,5,0,4.0,3.547682277179824,4,top5,1,1,5.501258210544727,exceptional,strong,1,high
w20638,2014,G,4,21,3.1001685,2.75,4.35,-0.1628732532533451,-1.2996454251559242,530.0,156.25,3.0,3.0,38.0,16.0,7.0,7.0,0.0,3.0,16.0,6.75,0.008261,1,1.0,2.0,1.0,0,0,0,0,1,20,0,3.0,3.0563901501109,3,top_field,0,1,5.176149732573829,strong,strong,1,low
w20639,2014,I,1,2642,3.325515,2.1999999999999997,4.65,-0.3706947646038975,-0.8733403095928425,11.0,11.0,0.0,0.0,18.0,18.0,11.0,9.0,0.0,18.0,5.0,5.0,0.002707,0,1.0,1.0,1.0,0,0,0,0,1,2,1,0.0,3.309332933246634,3,top_field,0,1,4.5217885770490405,strong,fair,0,none
w20640,2014,C,1,2642,2.8616,2.75,4.85,0.4281678054719482,-1.1127828923381191,12.0,12.0,1.0,1.0,5.0,5.0,12.0,11.0,1.0,5.0,5.0,5.0,0.003059,0,2.0,2.0,1.0,0,0,0,0,1,2,1,6.0,2.927291273267099,4,top5,1,1,1.0986122886681098,strong,strong,1,high
w20641,2014,C,3,2144,3.2727649999999997,2.85,4.85,-0.1595692361904738,-0.7505103409440325,70.0,39.5,2.0,2.0,25.0,21.0,70.0,18.0,2.0,17.0,27.0,14.5,0.018288,1,1.0,1.5,1.0,0,0,0,0,1,5,0,3.0,3.214681528860437,4,top5,1,1,5.198497031265826,strong,strong,1,low
w20642,2014,E,3,1562,3.338293,2.8,3.0,0.189036689228128,-0.3949853869544355,266.0,194.67,7.0,8.0,36.0,22.33,97.0,63.0,1.0,10.0,22.0,9.0,0.008435,1,2.0,2.33,2.0,0,0,0,0,1,11,0,0.0,3.314337086585348,3,top_field,0,1,3.4011973816621555,strong,strong,0,none
w20643,2014,H,1,1067,3.123018,2.1999999999999997,2.3,-0.1190518887618019,0.6639877658812081,105.0,105.0,17.0,17.0,28.0,28.0,105.0,15.0,17.0,28.0,12.0,12.0,0.005527,1,2.0,2.0,0.0,1,0,2,2,1,5,0,1.0,2.9571591097793517,3,top_field,0,1,2.6390573296152584,strong,fair,1,low
w20644,2014,H,2,2643,2.9812615,2.15,4.3,0.0786510242967068,-1.445322918385492,53.0,27.5,2.0,2.0,62.0,31.0,2.0,2.0,0.0,0.0,15.0,8.0,0.003813,1,3.0,3.0,0.0,0,0,0,0,1,3,0,0.0,2.872245519841794,1,lower,0,0,4.976733742420574,strong,fair,0,none
w20645,2014,I,4,159,2.7036755,2.1999999999999997,3.65,0.0655061683524691,-0.3311103104662666,406.0,137.25,9.0,12.0,49.0,39.5,6.0,3.0,0.0,41.0,31.0,12.25,0.021363,1,3.0,3.0,0.0,0,0,0,0,1,10,0,0.0,2.8863554221407077,2,mid,0,0,3.332204510175204,strong,fair,0,none
w20646,2014,F,2,491,2.224162,2.1999999999999997,2.65,-0.3401084520931877,0.6178017699935869,520.0,520.0,3.0,3.0,33.0,33.0,520.0,150.0,3.0,33.0,23.0,23.0,0.012788,1,2.0,2.0,0.0,0,0,0,0,0,0,0,0.0,2.066237752147324,0,unmatched,0,0,0.0,fair,fair,0,none
w20647,2014,I,3,467,3.585691,2.75,4.5,0.0161778986890422,-0.3538090149979832,141.0,77.0,8.0,8.0,23.0,10.67,84.0,74.0,0.0,7.0,14.0,8.0,0.005072,1,2.0,2.0,1.0,0,0,0,0,1,7,0,2.0,3.6198864974496847,0,unmatched,0,0,0.0,strong,strong,1,mid
w20648,2014,I,3,1133,3.021747,2.15,4.35,-0.1076677264831897,-0.3538090149979832,141.0,77.0,8.0,8.0,23.0,10.67,84.0,74.0,0.0,7.0,14.0,8.0,0.005072,1,2.0,2.0,1.0,0,0,0,0,1,7,0,0.0,2.910681859244362,0,unmatched,0,0,0.0,strong,fair,0,none
w20649,2014,C,2,559,3.214851,2.8,3.35,0.190878127153906,0.7723035117770767,151.0,76.5,14.0,14.0,28.0,14.0,151.0,46.0,14.0,28.0,24.0,12.5,0.006587,1,2.0,2.0,0.0,1,1,5,5,1,4,0,1.0,3.1653664032940445,0,unmatched,0,0,0.0,strong,strong,1,mid
w20650,2014,E,2,2644,3.488754,2.85,4.55,0.1459624835679102,-1.445322918385492,181.0,91.5,17.0,17.0,37.0,18.5,2.0,2.0,0.0,0.0,12.0,6.5,0.002929,1,3.0,3.0,0.0,0,0,0,0,1,1,0,1.0,3.5538571554457175,3,top_field,0,1,0.0,exceptional,strong,1,mid
w20651,2014,G,3,171,2.14318,2.15,4.15,0.2085078347515208,-0.9766814742797412,198.0,104.33,2.0,2.0,38.0,21.67,30.0,23.0,0.0,8.0,63.0,25.0,0.085058,1,3.0,3.0,0.0,0,0,0,0,1,18,0,0.0,2.0486991460853083,0,unmatched,0,0,0.0,fair,fair,0,none
w20652,2014,G,4,1922,3.1736044999999997,2.85,3.85,0.2815439922460909,-1.4182657644836427,632.0,161.25,41.0,41.0,44.0,12.5,2.0,2.0,0.0,1.0,26.0,8.25,0.038424,1,2.0,2.0,1.0,0,0,0,0,1,13,0,6.0,3.2119108706940827,3,top_field,0,1,0.0,strong,strong,1,high
w20653,2014,I,2,2645,3.8391235,2.8,4.65,-0.0252390247946,1.7939572909629131,96.0,51.0,3.0,3.0,99.0,54.0,96.0,38.0,3.0,99.0,15.0,8.5,0.007456,1,2.0,2.0,0.0,0,0,0,0,1,4,0,5.0,3.8420336785568767,4,top5,1,1,5.407171771460119,exceptional,strong,1,mid
w20655,2014,H,4,2646,2.0664144999999996,2.15,2.35,-0.1309761707552076,-0.2277603121098679,144.0,122.0,0.0,0.0,45.0,26.0,134.0,82.0,0.0,12.0,17.0,8.5,0.008421,1,1.0,2.5,1.0,0,0,0,0,1,5,0,0.0,2.0094776026280576,0,unmatched,0,0,0.0,fair,fair,0,none
w20656,2014,E,2,761,2.764802,2.75,2.15,0.2734833624500469,0.5801497794288146,580.0,389.5,3.0,3.0,41.0,37.5,580.0,144.0,3.0,41.0,70.0,37.0,0.07097,1,3.0,3.0,0.0,0,0,0,0,1,16,0,0.0,2.2821293456288965,0,unmatched,0,0,0.0,fair,strong,0,none
w20657,2014,I,3,2647,3.0630745,2.15,4.85,-0.2282722144362166,0.1342011649717825,145.0,95.67,9.0,15.0,45.0,25.0,145.0,54.0,6.0,24.0,29.0,19.67,0.014932,1,2.0,2.0,0.0,0,0,0,0,1,11,0,1.0,3.0384834075523934,0,unmatched,0,0,0.0,strong,fair,1,low
w20658,2014,N,1,14,2.3366375,1.75,2.15,-0.3922280897602312,0.1644241260703488,416.0,416.0,5.0,5.0,51.0,51.0,416.0,61.0,5.0,51.0,20.0,20.0,0.02208,1,1.0,1.0,1.0,0,0,0,0,1,11,0,0.0,2.045933098589259,3,top_field,0,1,0.0,fair,limited,0,none
w20659,2014,I,2,2648,3.5281845,2.15,4.35,-0.3530654721093968,-1.432421712080688,240.0,121.5,2.0,2.0,100.0,50.0,3.0,3.0,0.0,0.0,26.0,13.5,0.003582,1,2.0,2.0,0.0,0,0,0,0,1,5,0,0.0,3.5299955483016356,3,top_field,0,1,0.0,strong,fair,0,none
w20660,2014,G,3,2649,2.449959,2.15,4.0,0.0288449205924841,-0.9239897279709338,332.0,186.67,2.0,2.0,38.0,27.67,29.0,21.0,0.0,11.0,63.0,32.33,0.084977,1,1.0,1.0,2.0,1,0,2,2,1,22,0,0.0,2.1279744740602196,0,unmatched,0,0,0.0,fair,fair,1,mid
w20661,2014,D,2,1824,3.1381235,2.15,4.85,0.1948954227702697,-1.1566452347134888,78.0,45.5,6.0,6.0,13.0,9.5,13.0,12.0,0.0,6.0,45.0,23.5,0.032666,1,2.0,2.5,0.0,0,0,0,0,1,18,0,6.0,3.247560946680998,4,top5,1,1,3.784189633918261,strong,fair,1,mid
w20662,2014,I,4,1682,2.971862,2.1999999999999997,4.15,0.4178574106151326,-0.7168290553433438,133.0,55.0,3.0,5.0,18.0,10.0,50.0,36.0,1.0,9.0,28.0,13.25,0.003325,1,2.0,2.25,1.0,1,0,1,1,1,5,1,0.0,2.989742474859272,2,mid,0,0,5.225746673713202,strong,fair,1,high
w20663,2014,E,3,2650,3.5161154999999997,2.85,4.45,0.5969967193057356,-0.8384623378634949,75.0,55.0,3.0,6.0,14.0,12.0,40.0,23.0,1.0,11.0,9.0,7.67,0.001482,1,3.0,3.0,0.0,1,0,4,7,1,3,0,3.0,3.520764905988958,3,top_field,0,1,4.02535169073515,exceptional,strong,1,high
w20664,2014,J,2,2651,3.417473,2.15,4.0,0.1319598138036696,-0.0040274567897705,133.0,69.5,7.0,7.0,108.0,68.5,133.0,29.0,7.0,29.0,7.0,4.0,0.001745,1,2.0,2.0,2.0,0,0,0,0,1,5,0,0.0,3.410702633276371,2,mid,0,0,4.356708826689592,strong,fair,0,none
w20665,2014,E,3,2652,3.2688445,2.15,4.45,0.783425181233308,-1.1837023886153382,674.0,239.33,61.0,64.0,29.0,20.67,13.0,12.0,0.0,5.0,105.0,38.0,0.112983,1,3.0,3.0,0.0,1,1,5,5,1,51,0,4.0,3.105680880692645,3,top_field,0,1,5.805134968916488,strong,fair,1,high
w20666,2014,E,3,2653,2.755217,2.15,4.3,0.2226182976013182,0.2961400219274913,99.0,54.33,10.0,13.0,52.0,27.67,99.0,24.0,3.0,52.0,31.0,16.33,0.028524,1,2.0,2.0,2.0,0,0,0,0,1,7,0,0.0,2.707177107167391,2,mid,0,0,4.04305126783455,strong,fair,0,none
w20667,2014,L,4,2427,2.9275385000000003,2.75,3.35,0.7345175158010758,-0.3026936832679059,411.0,166.25,18.0,33.0,22.0,15.0,74.0,49.0,3.0,13.0,66.0,34.25,0.054723,1,2.0,2.0,2.0,1,1,6,6,1,38,0,1.0,3.0848144316564556,3,top_field,0,1,5.659482215759621,strong,strong,1,high
w20668,2014,J,3,86,3.773419,2.75,4.85,-0.1160921071703925,-0.8127762310817616,35.0,27.0,1.0,2.0,18.0,10.67,35.0,29.0,1.0,8.0,8.0,6.33,0.005598,0,3.0,3.0,0.0,0,0,0,0,0,0,0,3.0,3.7901087783323137,4,top5,1,1,4.442651256490317,exceptional,strong,1,low
w20669,2014,C,3,2654,3.052196,2.85,4.3,0.1608610408574817,-0.2055888054592841,57.0,36.33,7.0,7.0,39.0,19.0,57.0,36.0,7.0,10.0,13.0,8.33,0.00678,1,1.0,1.0,3.0,0,0,0,0,1,8,0,3.0,3.0019105483993345,4,top5,1,1,3.1780538303479458,strong,strong,1,mid
w20670,2014,E,1,79,3.1437865,2.85,2.15,0.3404695444348808,6.885372507242467,1219.0,1219.0,75.0,75.0,48.0,48.0,1219.0,259.0,75.0,48.0,70.0,70.0,0.099643,1,2.0,2.0,0.0,1,0,1,1,1,29,0,0.0,2.9629621627218596,0,unmatched,0,0,0.0,strong,strong,1,high
w20671,2014,E,1,1000,3.1148855,2.1999999999999997,3.85,-0.1728682063590944,-0.6199112643432098,53.0,53.0,1.0,1.0,10.0,10.0,53.0,41.0,1.0,10.0,9.0,9.0,0.004647,1,2.0,2.0,0.0,0,0,0,0,1,2,0,2.0,2.8964426996603874,1,lower,0,0,1.791759469228055,strong,fair,1,low
w20673,2014,UNK,3,1645,3.5906365,2.75,4.85,0.1807813795602272,1.7897171171276034,101.0,61.0,12.0,21.0,85.0,57.67,101.0,36.0,8.0,85.0,39.0,21.33,0.03336,1,2.0,2.67,0.0,1,0,4,6,1,9,0,0.0,3.595113934263682,4,top5,1,1,5.755742213586912,exceptional,strong,1,mid
w20674,2014,G,3,2110,2.1733255,2.1999999999999997,4.15,0.1471262359818182,-0.213017535886423,150.0,64.33,1.0,2.0,26.0,15.67,150.0,56.0,1.0,26.0,23.0,10.33,0.004365,1,2.0,2.0,2.0,0,0,0,0,1,1,0,0.0,2.1175687190627004,0,unmatched,0,0,0.0,fair,fair,0,none
w20675,2014,E,2,657,2.0784065,2.1999999999999997,2.6,0.1241611630145285,-0.3938550000328851,166.0,102.5,4.0,4.0,26.0,19.0,166.0,31.0,4.0,26.0,12.0,7.5,0.011839,1,3.0,3.0,0.0,0,0,0,0,1,1,0,0.0,2.0400690201227953,2,mid,0,0,4.204692619390966,fair,fair,0,none
w20676,2014,G,2,121,3.2748584999999997,2.15,3.65,-0.111022466795203,-0.5866838563179637,209.0,139.0,2.0,2.0,92.0,50.5,69.0,53.0,0.0,9.0,35.0,22.5,0.023821,1,2.0,2.5,0.0,0,0,0,0,1,7,0,0.0,3.314075858249123,2,mid,0,0,0.0,strong,fair,0,none
w20677,2014,O,2,971,3.186778,2.8,1.85,-0.3401632616129839,3.5727250643332797,310.0,189.0,4.0,4.0,150.0,82.0,310.0,95.0,4.0,150.0,13.0,10.0,0.00987,1,1.0,1.5,1.0,0,0,0,0,1,3,0,0.0,3.072403064422941,2,mid,0,0,1.3862943611198906,strong,strong,0,none
w20678,2014,D,2,2429,2.9562255000000004,2.15,3.65,-0.0805635597374678,0.0346860710582069,120.0,70.5,6.0,6.0,38.0,22.5,120.0,19.0,6.0,38.0,30.0,17.5,0.055495,1,2.0,2.0,0.0,0,0,0,0,1,14,0,2.0,2.8075122325291844,0,unmatched,0,0,0.0,strong,fair,1,low
w20679,2014,D,3,2655,2.8911055,2.15,2.85,-0.0357659270482645,-0.6316508491717578,473.0,175.33,2.0,2.0,45.0,25.33,42.0,9.0,0.0,30.0,23.0,9.0,0.007908,1,2.0,2.0,1.0,1,0,2,2,1,9,0,0.0,2.6551538414341276,0,unmatched,0,0,0.0,strong,fair,1,mid
w20680,2014,D,2,2656,2.5790745,2.15,3.65,-0.0527830722071646,0.0030540724369827,473.0,261.5,2.0,2.0,45.0,31.0,473.0,87.0,2.0,45.0,23.0,12.0,0.007908,1,2.0,2.0,1.0,0,0,0,0,1,10,0,1.0,2.0824996694800446,0,unmatched,0,0,0.0,fair,fair,1,mid
w20681,2014,D,2,2657,3.4382505,2.15,3.15,0.0377001458572844,0.0893266018934863,146.0,75.5,4.0,4.0,39.0,22.0,146.0,36.0,4.0,39.0,11.0,6.0,0.002012,1,2.0,2.0,1.0,1,0,3,3,1,1,0,0.0,3.426594132895061,3,top_field,0,1,5.998936561946683,strong,fair,1,mid
