paper_id,issue_year,idea_quality,idea_quality_ensemble,ensemble_tier,placement_rung,placement_label,reached_top5,prestige,idea_tier
w21088,2015,3.1045025,2.968712514622161,strong,2,mid,0,0,strong
w21089,2015,2.1655170000000004,2.130685602530094,fair,2,mid,0,0,fair
w21090,2015,3.849684,3.8790554284603216,exceptional,1,lower,0,0,exceptional
w21091,2015,3.3451180000000003,3.1337867239034103,strong,0,unmatched,0,0,strong
w21092,2015,3.7941805,3.853186707802565,exceptional,4,top5,1,1,exceptional
w21093,2015,3.4403045,3.4394265587580346,strong,3,top_field,0,1,strong
w21094,2015,1.996609,2.000310176531412,fair,0,unmatched,0,0,fair
w21095,2015,3.504159,3.535298579694074,exceptional,0,unmatched,0,0,exceptional
w21096,2015,3.5366415,3.5499211724778075,exceptional,3,top_field,0,1,strong
w21097,2015,2.8842165,2.984496195952927,strong,2,mid,0,0,strong
w21098,2015,3.534835,3.543823701791112,exceptional,3,top_field,0,1,strong
w21099,2015,3.4261925,3.392172746200049,strong,3,top_field,0,1,strong
w21100,2015,3.3453365,3.3509938797123207,strong,2,mid,0,0,strong
w21101,2015,3.383181,3.3755871630254406,strong,1,lower,0,0,strong
w21102,2015,3.2573475,3.2115211960425847,strong,2,mid,0,0,strong
w21103,2015,3.4759295,3.467823313649329,strong,3,top_field,0,1,strong
w21104,2015,3.9281155,3.942680493975161,exceptional,4,top5,1,1,exceptional
w21105,2015,3.739597,3.745434809843837,exceptional,4,top5,1,1,exceptional
w21106,2015,3.613026,3.6543219459550262,exceptional,0,unmatched,0,0,exceptional
w21107,2015,3.3452495000000004,3.2851160331903055,strong,2,mid,0,0,strong
w21108,2015,2.7807845,2.171993010838107,fair,3,top_field,0,1,fair
w21109,2015,3.0303355,2.8520991387889945,strong,2,mid,0,0,strong
w21110,2015,3.2235715000000003,3.0418457464426996,strong,3,top_field,0,1,strong
w21111,2015,3.1951105,2.9806401525091673,strong,3,top_field,0,1,strong
w21112,2015,3.2649385000000004,3.2498899731958355,strong,2,mid,0,0,strong
w21113,2015,2.4689745,2.2604635949975727,fair,2,mid,0,0,fair
w21114,2015,2.364209,2.1704530206365877,fair,0,unmatched,0,0,fair
w21115,2015,3.785087,3.8203707524659025,exceptional,1,lower,0,0,exceptional
w21116,2015,3.007489,2.8752560495808948,strong,0,unmatched,0,0,strong
w21117,2015,3.2628205,3.281401407082705,exceptional,1,lower,0,0,strong
w21118,2015,3.706756,3.7071893963169935,exceptional,3,top_field,0,1,exceptional
w21119,2015,3.453075,3.46235039438539,exceptional,0,unmatched,0,0,strong
w21120,2015,3.1057775000000003,3.0040086723624952,strong,4,top5,1,1,strong
w21121,2015,2.0457885000000005,1.982056963546663,fair,0,unmatched,0,0,fair
w21122,2015,2.0898415000000004,2.031926475732811,fair,0,unmatched,0,0,fair
w21123,2015,3.3064205,3.2702222735088537,strong,0,unmatched,0,0,strong
w21124,2015,2.6259265000000003,2.4197263498045776,strong,0,unmatched,0,0,strong
w21125,2015,2.5019074999999997,2.4494260870968763,strong,0,unmatched,0,0,strong
w21126,2015,3.8490915,3.8911816741089047,exceptional,0,unmatched,0,0,exceptional
w21127,2015,3.0697609999999997,3.043384825324864,strong,2,mid,0,0,strong
w21128,2015,2.5596335000000003,2.531772871336051,strong,2,mid,0,0,fair
w21129,2015,3.2388805,3.2027012070268226,strong,0,unmatched,0,0,strong
w21130,2015,3.3356075,3.093259061865087,strong,0,unmatched,0,0,strong
w21131,2015,3.9043865,3.9180871794966974,exceptional,3,top_field,0,1,exceptional
w21132,2015,3.734918,3.780868566938546,exceptional,2,mid,0,0,exceptional
w21133,2015,1.817256,1.8745228881801264,fair,3,top_field,0,1,fair
w21134,2015,2.888404,3.0469341270642483,strong,1,lower,0,0,strong
w21135,2015,3.0219835,2.94459821731905,strong,0,unmatched,0,0,strong
w21136,2015,3.7141605,3.769075539323562,exceptional,0,unmatched,0,0,exceptional
w21137,2015,3.4113505,3.398396947213234,strong,3,top_field,0,1,strong
w21138,2015,2.1083505,2.026263868261511,fair,2,mid,0,0,fair
w21139,2015,2.4823955,2.3812044869983016,strong,2,mid,0,0,strong
w21140,2015,3.2875735,3.151737547119057,strong,0,unmatched,0,0,strong
w21141,2015,3.5383345,3.5571618941025553,exceptional,3,top_field,0,1,strong
w21142,2015,3.5860125,3.6591195359034314,exceptional,0,unmatched,0,0,exceptional
w21143,2015,3.374605,3.2380891035030173,strong,1,lower,0,0,strong
w21144,2015,3.411142,3.369447611291572,strong,3,top_field,0,1,strong
w21145,2015,3.288909,3.0964039372898657,strong,3,top_field,0,1,strong
w21146,2015,3.151481,3.010949339466502,strong,1,lower,0,0,strong
w21147,2015,3.3343385000000003,3.2628295304853197,strong,3,top_field,0,1,strong
w21148,2015,3.133945,2.934588546834694,strong,2,mid,0,0,strong
w21149,2015,3.2596350000000003,3.251761195818494,exceptional,0,unmatched,0,0,strong
w21150,2015,2.124815,2.0897562447958764,fair,0,unmatched,0,0,fair
w21151,2015,3.626203,3.730399368850987,exceptional,2,mid,0,0,exceptional
w21152,2015,2.031158,1.9992017119205805,fair,1,lower,0,0,fair
w21153,2015,2.22322,2.042526647703907,fair,0,unmatched,0,0,fair
w21154,2015,3.6575075,3.658314424005795,exceptional,3,top_field,0,1,exceptional
w21155,2015,2.4119325,2.1020063027532236,limited,2,mid,0,0,limited
w21156,2015,3.8098145,3.843401444855485,exceptional,4,top5,1,1,exceptional
w21157,2015,3.2051175,3.1227010310651657,strong,2,mid,0,0,strong
w21158,2015,3.1412955,3.180930239688575,strong,3,top_field,0,1,strong
w21159,2015,2.9945335,2.8559113627141404,strong,2,mid,0,0,strong
w21160,2015,3.773282,3.789805187222517,exceptional,0,unmatched,0,0,exceptional
w21161,2015,3.4008565,3.400958209821488,exceptional,1,lower,0,0,strong
w21162,2015,3.0905335000000003,3.0512998311179063,strong,0,unmatched,0,0,strong
w21163,2015,3.219875,3.0051536596275175,strong,3,top_field,0,1,strong
w21164,2015,3.031095,2.8484659239713026,strong,3,top_field,0,1,strong
w21165,2015,3.102546,3.070387822064326,strong,4,top5,1,1,strong
w21166,2015,2.409809,2.276696868974976,fair,0,unmatched,0,0,fair
w21167,2015,3.1925575000000004,3.1322940169576867,exceptional,2,mid,0,0,strong
w21168,2015,2.1318979999999996,2.0655269976203963,fair,4,top5,1,1,fair
w21169,2015,3.446963,3.429879693302776,strong,4,top5,1,1,strong
w21170,2015,3.124218,2.9455310716046608,strong,2,mid,0,0,strong
w21171,2015,3.2359145,3.2376621841390185,strong,3,top_field,0,1,strong
w21172,2015,3.4215839999999997,3.384854576846181,strong,3,top_field,0,1,strong
w21173,2015,3.853331,3.8608332836806465,exceptional,0,unmatched,0,0,exceptional
w21174,2015,3.6981445,3.7142385363295567,exceptional,1,lower,0,0,exceptional
w21175,2015,3.0562945,2.9680214265993077,strong,0,unmatched,0,0,strong
w21176,2015,3.719005,3.731560352174678,exceptional,4,top5,1,1,exceptional
w21177,2015,3.0671435,2.9211190202938733,strong,0,unmatched,0,0,strong
w21178,2015,3.9280145,3.9282859249225983,exceptional,4,top5,1,1,exceptional
w21179,2015,3.742673,3.771483877123818,exceptional,1,lower,0,0,exceptional
w21180,2015,3.796111,3.7962567265873672,exceptional,1,lower,0,0,exceptional
w21181,2015,2.44125,2.1202295311707307,fair,3,top_field,0,1,fair
w21182,2015,3.38603,3.3699307187091874,strong,3,top_field,0,1,strong
w21183,2015,3.1734035,3.028951884928289,strong,0,unmatched,0,0,strong
w21184,2015,2.821142,2.7190368695495586,strong,3,top_field,0,1,fair
w21185,2015,3.1769885,3.0057997810814667,strong,4,top5,1,1,strong
w21186,2015,3.5162055,3.538262453300063,exceptional,2,mid,0,0,strong
w21187,2015,3.9142735,3.950924906218288,exceptional,2,mid,0,0,exceptional
w21188,2015,3.0453995000000003,2.9178540495751166,strong,0,unmatched,0,0,strong
w21189,2015,3.4433170000000004,3.468285223334551,exceptional,0,unmatched,0,0,exceptional
w21190,2015,3.4298975,3.4306334832618073,exceptional,0,unmatched,0,0,strong
w21191,2015,2.8746590000000003,2.833178305750786,strong,0,unmatched,0,0,strong
w21192,2015,3.42354,3.509573694041302,exceptional,0,unmatched,0,0,exceptional
w21193,2015,2.8915119999999996,2.7063625586578564,fair,3,top_field,0,1,fair
w21194,2015,3.3792264999999997,3.3340357237079647,strong,3,top_field,0,1,strong
w21195,2015,2.290013,2.0346169240020564,fair,0,unmatched,0,0,fair
w21196,2015,2.012399,1.9823926771913487,fair,0,unmatched,0,0,fair
w21197,2015,2.7232460000000005,2.72351140008503,strong,1,lower,0,0,strong
w21198,2015,3.3079135,3.1153487429304385,strong,0,unmatched,0,0,strong
w21199,2015,3.953412,3.961914320950102,exceptional,4,top5,1,1,exceptional
w21200,2015,3.1024665,3.030160049621323,strong,3,top_field,0,1,strong
w21201,2015,3.5544255,3.5711363909641216,exceptional,4,top5,1,1,strong
w21202,2015,3.633122,3.634621763500627,exceptional,4,top5,1,1,exceptional
w21203,2015,3.1081515,3.107465655648762,strong,0,unmatched,0,0,fair
w21204,2015,3.842663,3.902167384035834,exceptional,4,top5,1,1,exceptional
w21205,2015,3.1077830000000004,2.98822245306075,strong,3,top_field,0,1,strong
w21206,2015,3.2201225,2.9998406206080537,strong,2,mid,0,0,strong
w21207,2015,3.413367,3.426071418942825,exceptional,4,top5,1,1,strong
w21208,2015,2.0669855,2.03602455326953,fair,0,unmatched,0,0,fair
w21209,2015,2.7595975,2.7675868025870978,fair,0,unmatched,0,0,fair
w21210,2015,3.600251,3.619124903982378,exceptional,1,lower,0,0,strong
w21211,2015,2.4909725,2.4542673632099263,fair,0,unmatched,0,0,fair
w21212,2015,2.795271,2.701897365732724,strong,3,top_field,0,1,strong
w21213,2015,2.2357635,2.073333724561285,fair,2,mid,0,0,fair
w21214,2015,3.283052,3.1298390538157825,strong,3,top_field,0,1,strong
w21215,2015,2.8502979999999996,2.95087538977278,strong,0,unmatched,0,0,fair
w21216,2015,2.524082,2.2939525545660744,fair,0,unmatched,0,0,fair
w21217,2015,3.3526325,3.291991834335323,exceptional,0,unmatched,0,0,strong
w21218,2015,3.5534805,3.5942341863390244,exceptional,3,top_field,0,1,strong
w21219,2015,3.832803,3.834172811094365,exceptional,0,unmatched,0,0,exceptional
w21220,2015,2.8649015,2.8751220644457955,strong,0,unmatched,0,0,strong
w21221,2015,2.651815,2.5477890419837186,fair,0,unmatched,0,0,fair
w21222,2015,3.87812,3.905113743352441,exceptional,4,top5,1,1,exceptional
w21223,2015,2.2862849999999995,2.2024226321482,fair,2,mid,0,0,fair
w21224,2015,3.466015,3.4642001480302698,exceptional,3,top_field,0,1,strong
w21225,2015,3.3222845000000003,3.222976433218986,strong,3,top_field,0,1,strong
w21226,2015,2.8229295,2.6077636908194983,fair,0,unmatched,0,0,fair
w21227,2015,2.316974,2.1048559833785503,fair,0,unmatched,0,0,fair
w21228,2015,3.6518765,3.686911436645856,exceptional,0,unmatched,0,0,exceptional
w21229,2015,3.460057,3.471549540963512,exceptional,3,top_field,0,1,strong
w21230,2015,3.387784,3.361157630328141,strong,3,top_field,0,1,strong
w21231,2015,3.1118885,2.9593723095511737,strong,3,top_field,0,1,strong
w21232,2015,3.536261,3.5849479911462403,exceptional,4,top5,1,1,exceptional
w21233,2015,2.0694589999999997,2.0092113831552982,fair,0,unmatched,0,0,fair
w21234,2015,3.552275,3.5977373738039575,exceptional,3,top_field,0,1,exceptional
w21235,2015,3.309876,3.1090936065083175,strong,0,unmatched,0,0,strong
w21236,2015,3.094476,2.842119620560816,strong,3,top_field,0,1,strong
w21237,2015,3.2133960000000004,3.0482859198477485,strong,0,unmatched,0,0,strong
w21238,2015,3.171839,3.124998237175003,exceptional,2,mid,0,0,strong
w21239,2015,2.8244315,2.505265296519833,fair,1,lower,0,0,fair
w21240,2015,3.3261825,3.2463463902003173,strong,1,lower,0,0,strong
w21241,2015,3.8464105,3.854116018730146,exceptional,0,unmatched,0,0,exceptional
w21242,2015,3.439463,3.3852385794170505,strong,0,unmatched,0,0,strong
w21243,2015,2.0324305000000003,2.025080537762644,fair,0,unmatched,0,0,fair
w21244,2015,3.1437245,3.0779943124038533,strong,0,unmatched,0,0,strong
w21245,2015,2.3620285,2.2764471771200636,fair,1,lower,0,0,fair
w21246,2015,3.9068065,3.937898851979909,exceptional,2,mid,0,0,exceptional
w21247,2015,2.9532925,2.8002920047073547,strong,4,top5,1,1,fair
w21248,2015,3.2614995,3.206017098008713,strong,3,top_field,0,1,strong
w21249,2015,2.9542605,2.9506450761674228,fair,2,mid,0,0,fair
w21250,2015,2.195245,2.0424856265288107,fair,0,unmatched,0,0,fair
w21251,2015,3.935245,3.968507457662373,exceptional,0,unmatched,0,0,exceptional
w21252,2015,2.5702559999999997,2.373258292248155,fair,2,mid,0,0,fair
w21253,2015,3.355159,3.2720480188649166,strong,2,mid,0,0,strong
w21254,2015,2.1444485,2.0031858447867457,fair,0,unmatched,0,0,fair
w21255,2015,2.7746675,2.6924226704832668,strong,0,unmatched,0,0,strong
w21256,2015,2.5229255,2.6120826538462154,fair,0,unmatched,0,0,fair
w21257,2015,2.489286,2.4209823757099564,fair,3,top_field,0,1,fair
w21258,2015,3.875092,3.8762328292931887,exceptional,2,mid,0,0,exceptional
w21259,2015,3.2520645000000004,3.0969978678654697,strong,3,top_field,0,1,strong
w21260,2015,3.4602345000000003,3.4702370385611356,exceptional,0,unmatched,0,0,strong
w21261,2015,3.687289,3.7399813098813546,exceptional,0,unmatched,0,0,exceptional
w21262,2015,2.9609300000000003,2.844545222318675,strong,2,mid,0,0,strong
w21263,2015,2.8930679999999995,2.3301140082763596,fair,4,top5,1,1,fair
w21264,2015,3.3522315,3.3340342482176606,strong,3,top_field,0,1,strong
w21265,2015,3.214791,3.0591124521574713,strong,0,unmatched,0,0,strong
w21266,2015,3.3137315000000003,3.19073975069202,strong,4,top5,1,1,strong
w21267,2015,1.963804,1.958465934875771,fair,1,lower,0,0,fair
w21268,2015,3.424726,3.432956298019308,exceptional,2,mid,0,0,strong
w21269,2015,1.165636,1.110892371671579,limited,0,unmatched,0,0,limited
w21270,2015,3.2484539999999997,3.2831134806797695,exceptional,1,lower,0,0,exceptional
w21271,2015,2.768725,2.558025336624816,strong,1,lower,0,0,fair
w21272,2015,3.645127,3.6461682781473503,exceptional,0,unmatched,0,0,exceptional
w21273,2015,3.0457965,3.023258303602744,strong,3,top_field,0,1,strong
w21274,2015,3.2317235,3.169674868071843,strong,1,lower,0,0,strong
w21275,2015,3.0536375,2.936203930416359,strong,3,top_field,0,1,strong
w21276,2015,1.881061,1.8917809511664991,fair,2,mid,0,0,fair
w21277,2015,2.5919995,2.5196789798539116,fair,0,unmatched,0,0,fair
w21278,2015,3.3778784999999996,3.358450319460057,strong,2,mid,0,0,strong
w21279,2015,2.085052,2.0665834415074293,fair,0,unmatched,0,0,fair
w21280,2015,3.8231535,3.8848238487100497,exceptional,0,unmatched,0,0,exceptional
w21281,2015,2.9641330000000004,2.762091828796313,strong,3,top_field,0,1,strong
w21282,2015,2.3419865,2.2980755342578547,strong,3,top_field,0,1,strong
w21283,2015,2.658659,2.4154137146167387,strong,0,unmatched,0,0,strong
w21284,2015,2.7228389999999996,2.6389608862511937,strong,1,lower,0,0,strong
w21285,2015,3.4901259999999996,3.538297042652472,exceptional,0,unmatched,0,0,strong
w21286,2015,3.4790015,3.479082474516309,exceptional,0,unmatched,0,0,strong
w21287,2015,2.2862679999999997,2.037749358828917,fair,0,unmatched,0,0,fair
w21288,2015,2.862699,2.825104811992711,strong,0,unmatched,0,0,strong
w21289,2015,3.5520560000000003,3.569293109486206,exceptional,1,lower,0,0,strong
w21290,2015,2.694242,2.421805993964986,fair,3,top_field,0,1,fair
w21291,2015,3.45527,3.454454018260334,exceptional,0,unmatched,0,0,strong
w21292,2015,3.239513,3.048548156148877,strong,2,mid,0,0,strong
w21293,2015,1.967068,1.9619007319663997,fair,0,unmatched,0,0,fair
w21294,2015,3.4868195,3.4918612205255837,exceptional,3,top_field,0,1,strong
w21295,2015,3.3409915000000003,3.2201776973140057,strong,3,top_field,0,1,strong
w21296,2015,3.2467875,3.236940612372414,strong,0,unmatched,0,0,strong
w21297,2015,2.1037600000000003,2.0747195371037783,fair,2,mid,0,0,fair
w21298,2015,3.9483695,3.957676089569624,exceptional,4,top5,1,1,exceptional
w21299,2015,1.5491495,1.367530155970587,limited,0,unmatched,0,0,limited
w21300,2015,3.742786,3.752620219965397,exceptional,0,unmatched,0,0,exceptional
w21301,2015,3.2504955,2.9733401847727063,strong,1,lower,0,0,strong
w21302,2015,3.387237,3.318873269451918,strong,0,unmatched,0,0,strong
w21303,2015,2.3422419999999997,2.3469313553787883,strong,3,top_field,0,1,fair
w21304,2015,3.5559749999999997,3.601994870387589,exceptional,3,top_field,0,1,strong
w21305,2015,2.13403,1.881561759086849,fair,2,mid,0,0,fair
w21306,2015,3.301292,3.1983349846671274,strong,0,unmatched,0,0,strong
w21307,2015,2.660204,2.3761533935118573,fair,1,lower,0,0,fair
w21308,2015,3.965636,3.975941384975248,exceptional,4,top5,1,1,exceptional
w21309,2015,3.08265,2.960865710772405,strong,1,lower,0,0,strong
w21310,2015,3.3256585000000003,3.2532187408091673,strong,3,top_field,0,1,strong
w21311,2015,2.1180595,2.12308805647669,fair,0,unmatched,0,0,fair
w21312,2015,3.2164585,3.006807919920095,strong,3,top_field,0,1,strong
w21313,2015,3.6522545,3.6609695556428106,exceptional,1,lower,0,0,exceptional
w21314,2015,3.263295,3.0413950549820328,strong,0,unmatched,0,0,strong
w21315,2015,3.062003,3.065161123204796,strong,4,top5,1,1,strong
w21316,2015,3.780888,3.793219143833185,exceptional,0,unmatched,0,0,exceptional
w21317,2015,2.8433105000000003,2.533670583382132,fair,2,mid,0,0,fair
w21318,2015,3.252426,3.19872342277696,strong,2,mid,0,0,strong
w21319,2015,3.0498535,3.016541133020175,strong,0,unmatched,0,0,strong
w21320,2015,3.7123345,3.748432408992475,exceptional,3,top_field,0,1,exceptional
w21321,2015,3.708844,3.722965012024356,exceptional,4,top5,1,1,exceptional
w21322,2015,3.0944235,3.036022088813878,strong,4,top5,1,1,strong
w21323,2015,3.157157,3.072456361458926,strong,4,top5,1,1,strong
w21324,2015,3.72456,3.749253738399256,exceptional,3,top_field,0,1,exceptional
w21325,2015,3.196554,2.9884268982470172,strong,0,unmatched,0,0,strong
w21326,2015,3.096317,2.8253206822934733,strong,2,mid,0,0,strong
w21327,2015,2.636466,2.3436914717387145,fair,0,unmatched,0,0,fair
w21328,2015,3.389408,3.2940598535334935,strong,3,top_field,0,1,strong
w21329,2015,3.222949,3.086682211749861,strong,0,unmatched,0,0,strong
w21330,2015,3.4683979999999996,3.469517061272774,exceptional,2,mid,0,0,strong
w21331,2015,3.895277,3.8972724394066103,exceptional,4,top5,1,1,exceptional
w21332,2015,2.963901,2.617188215327964,strong,0,unmatched,0,0,fair
w21333,2015,2.0889995,2.0429007305201408,fair,1,lower,0,0,fair
w21334,2015,3.2711725,3.4167721049819675,exceptional,0,unmatched,0,0,exceptional
w21335,2015,1.9957590000000005,2.004127686298443,fair,0,unmatched,0,0,fair
w21336,2015,3.883933,3.900124515794333,exceptional,4,top5,1,1,exceptional
w21337,2015,2.0653545,2.038814483298062,fair,1,lower,0,0,fair
w21338,2015,3.3512364999999997,3.294623897229168,strong,0,unmatched,0,0,strong
w21339,2015,3.5687705000000003,3.583038090995605,exceptional,3,top_field,0,1,strong
w21340,2015,3.0772060000000003,3.0383141010317027,strong,0,unmatched,0,0,strong
w21341,2015,2.1545125,2.0059334679840513,fair,0,unmatched,0,0,fair
w21342,2015,3.27997,3.0083790651613875,strong,2,mid,0,0,strong
w21343,2015,2.3763775000000003,2.3130264449811895,strong,2,mid,0,0,strong
w21344,2015,3.6466215,3.6530362877047935,exceptional,2,mid,0,0,exceptional
w21345,2015,2.8794065,2.7187536707315125,strong,3,top_field,0,1,fair
w21346,2015,1.956237,1.927703316658826,fair,1,lower,0,0,fair
w21347,2015,2.1809005,1.8044350918364056,fair,0,unmatched,0,0,limited
w21348,2015,2.7765435000000003,2.587647920831453,strong,1,lower,0,0,strong
w21349,2015,2.6972635,2.511321801221789,fair,3,top_field,0,1,fair
w21350,2015,2.0223709999999997,2.0710490405733326,fair,1,lower,0,0,fair
w21351,2015,3.3665070000000004,3.377754855504836,exceptional,4,top5,1,1,exceptional
w21352,2015,2.9974895000000004,2.831389403644591,strong,0,unmatched,0,0,strong
w21353,2015,2.597224,2.4820558232734307,fair,0,unmatched,0,0,fair
w21354,2015,3.342175,3.2975611012654196,strong,3,top_field,0,1,strong
w21355,2015,3.0816445,3.0139006771545183,strong,1,lower,0,0,strong
w21356,2015,2.033062,1.987211600484966,fair,3,top_field,0,1,fair
w21357,2015,3.942496,3.955099399057116,exceptional,4,top5,1,1,exceptional
w21358,2015,2.3578705,2.079983503653612,fair,0,unmatched,0,0,fair
w21359,2015,3.2871390000000003,3.1727917749148675,strong,2,mid,0,0,strong
w21360,2015,3.417435,3.4284888966099194,exceptional,0,unmatched,0,0,strong
w21361,2015,3.708829,3.7165611442982263,exceptional,3,top_field,0,1,exceptional
w21362,2015,2.06078,2.046177770418992,fair,2,mid,0,0,fair
w21363,2015,3.7166735,3.720144019809341,exceptional,4,top5,1,1,exceptional
w21364,2015,3.1681505,3.124087632774632,strong,3,top_field,0,1,strong
w21365,2015,3.2784319999999996,3.2950990694148468,exceptional,0,unmatched,0,0,strong
w21366,2015,3.6134765,3.6331844072156274,exceptional,4,top5,1,1,exceptional
w21367,2015,2.6540834999999996,2.6533204496995673,strong,2,mid,0,0,fair
w21368,2015,3.106788,2.9551812010120093,strong,1,lower,0,0,strong
w21369,2015,3.947225,3.9597890529199464,exceptional,3,top_field,0,1,exceptional
w21370,2015,3.4085255,3.3798306907286912,strong,4,top5,1,1,strong
w21371,2015,3.3040814999999997,3.177017913636902,strong,0,unmatched,0,0,strong
w21372,2015,2.565466,2.5472489747221996,fair,1,lower,0,0,fair
w21373,2015,3.1597775,3.0520872761445723,strong,0,unmatched,0,0,strong
w21374,2015,2.071093,1.9796635883078295,fair,1,lower,0,0,fair
w21375,2015,2.7583375,2.3850865026673027,fair,1,lower,0,0,fair
w21376,2015,3.883851,3.905413029909319,exceptional,3,top_field,0,1,exceptional
w21377,2015,3.4902955,3.5255210048533216,exceptional,3,top_field,0,1,exceptional
w21378,2015,2.8239305,2.65930756774551,strong,2,mid,0,0,strong
w21379,2015,3.1923114999999997,3.003892089916935,strong,1,lower,0,0,strong
w21380,2015,2.3721765,2.02486258265603,fair,1,lower,0,0,fair
w21381,2015,3.2375095000000003,3.050706184007491,strong,0,unmatched,0,0,strong
w21382,2015,3.1794585,2.878474476840301,strong,2,mid,0,0,strong
w21383,2015,3.2539480000000003,3.026154830325,strong,1,lower,0,0,strong
w21384,2015,2.881228,2.5513127917568776,fair,2,mid,0,0,fair
w21385,2015,3.047796,2.91400811453603,strong,2,mid,0,0,strong
w21386,2015,3.8567705,3.864397473958367,exceptional,4,top5,1,1,exceptional
w21387,2015,3.9035795,3.9234003198784713,exceptional,0,unmatched,0,0,exceptional
w21388,2015,3.2042735,3.110984912101835,strong,3,top_field,0,1,strong
w21389,2015,2.7742255,2.348337150589749,fair,1,lower,0,0,fair
w21390,2015,3.358549,3.102878739637618,strong,0,unmatched,0,0,strong
w21391,2015,3.287058,3.1724788710829697,strong,0,unmatched,0,0,strong
w21392,2015,2.9451975,2.767004666195305,strong,3,top_field,0,1,strong
w21393,2015,3.4337285,3.334695380472663,strong,3,top_field,0,1,strong
w21394,2015,3.615323,3.6642281360046463,exceptional,1,lower,0,0,exceptional
w21395,2015,3.321175,3.1923357996137764,strong,2,mid,0,0,strong
w21396,2015,2.4640755,2.5020270196909458,strong,2,mid,0,0,strong
w21397,2015,2.6488685,2.4694730081885665,strong,0,unmatched,0,0,strong
w21398,2015,3.0336635000000003,2.968014711516379,strong,0,unmatched,0,0,strong
w21399,2015,3.7702895,3.8299634190154865,exceptional,3,top_field,0,1,exceptional
w21400,2015,1.412056,1.3437212528841238,limited,3,top_field,0,1,limited
w21401,2015,3.8051615,3.882018856058033,exceptional,4,top5,1,1,exceptional
w21402,2015,1.7149745,1.6253146286071498,limited,0,unmatched,0,0,limited
w21403,2015,3.354555,3.331725002600923,strong,4,top5,1,1,strong
w21404,2015,3.198518,3.128056318292225,strong,2,mid,0,0,strong
w21405,2015,3.8552635,3.8790939881329503,exceptional,4,top5,1,1,exceptional
w21406,2015,3.3913245,3.2556841830844836,strong,0,unmatched,0,0,strong
w21407,2015,3.296754,3.078081127160223,strong,3,top_field,0,1,strong
w21408,2015,3.160763,2.962924000694747,strong,3,top_field,0,1,strong
w21409,2015,3.547126,3.5649826643264957,exceptional,4,top5,1,1,strong
w21410,2015,2.118284,2.008112298970137,fair,1,lower,0,0,fair
w21411,2015,3.1744144999999997,2.980595481372298,strong,3,top_field,0,1,strong
w21412,2015,3.1360245,3.082178877517171,strong,3,top_field,0,1,strong
w21413,2015,3.275579,3.0422338353096725,strong,0,unmatched,0,0,strong
w21414,2015,3.4792255,3.4878766670568533,exceptional,3,top_field,0,1,strong
w21415,2015,2.7736194999999997,2.611452352698045,strong,0,unmatched,0,0,strong
w21416,2015,1.957295,1.9584300040974925,fair,1,lower,0,0,limited
w21417,2015,3.7770445,3.8449869818034577,exceptional,4,top5,1,1,exceptional
w21418,2015,2.95972,2.87004721849858,strong,4,top5,1,1,strong
w21419,2015,3.788456,3.789142228690248,exceptional,3,top_field,0,1,exceptional
w21420,2015,2.916623,2.765928794007943,strong,2,mid,0,0,strong
w21421,2015,3.792095,3.792483300802856,exceptional,3,top_field,0,1,exceptional
w21422,2015,3.5188175,3.5331750310390375,exceptional,1,lower,0,0,strong
w21423,2015,3.1975165,3.082378973193891,strong,1,lower,0,0,strong
w21424,2015,2.0614595,2.019845203597259,fair,1,lower,0,0,fair
w21425,2015,2.9780205000000004,3.083625579789339,exceptional,0,unmatched,0,0,fair
w21426,2015,2.7761469999999995,2.8956746370678283,strong,2,mid,0,0,strong
w21427,2015,3.3250025,3.262047085942382,strong,0,unmatched,0,0,strong
w21428,2015,3.8994285,3.905723434904545,exceptional,4,top5,1,1,exceptional
w21429,2015,3.2156785,3.040348291169088,strong,1,lower,0,0,strong
w21430,2015,2.499524,2.5329169774947236,strong,0,unmatched,0,0,fair
w21431,2015,2.8158865,2.8251390760962263,strong,3,top_field,0,1,strong
w21432,2015,2.3795175,2.2221302251114032,fair,1,lower,0,0,strong
w21433,2015,3.085299,3.1198281588385455,strong,4,top5,1,1,strong
w21434,2015,3.590987,3.6187028349228143,exceptional,0,unmatched,0,0,strong
w21435,2015,2.8208855,2.685442693516354,fair,3,top_field,0,1,fair
w21436,2015,3.1992055,3.020128530171237,strong,3,top_field,0,1,strong
w21437,2015,3.1839565,2.931181283565154,strong,2,mid,0,0,strong
w21438,2015,2.579778,2.51960887595307,strong,1,lower,0,0,strong
w21439,2015,3.867181,3.876172900729612,exceptional,0,unmatched,0,0,exceptional
w21440,2015,2.7363039999999996,2.6195878714987204,strong,3,top_field,0,1,fair
w21441,2015,3.877398,3.8874959750135742,exceptional,3,top_field,0,1,exceptional
w21442,2015,3.508386,3.5140702341263412,exceptional,3,top_field,0,1,strong
w21443,2015,3.837844,3.860218955466327,exceptional,0,unmatched,0,0,exceptional
w21444,2015,3.2866335,3.3327018333449976,exceptional,0,unmatched,0,0,fair
w21445,2015,3.525292,3.527195734386442,exceptional,3,top_field,0,1,exceptional
w21446,2015,3.252929,3.134811622066283,strong,1,lower,0,0,strong
w21447,2015,3.6766375,3.6906014363012702,exceptional,3,top_field,0,1,exceptional
